twitter_tweet_id,twitter_user_id,twitter_mention_screen_name,twitter_mention_name,twitter_mention_id
851369519679508480,3534731776,Leonid_Roshal,"Леонид Рошаль",337333676
846271481625612288,3534731776,PirkkaTapiola,"Pirkka Tapiola",844093010
844480650841391105,3534731776,ArtaDade,"Arta Dade",1640396773
842775990413746176,3534731776,PutinRF,"Владимир Путин",438133358
841971870429777921,3534731776,USembMoldova,"U.S. Embassy Moldova",130804178
841570951615676417,3534731776,MID_RF,"МИД России 🇷🇺",255493944
837220185480257536,3534731776,giannibuquicch1,"Gianni Buquicchio",2712033526
836928229554388992,3534731776,PutinRF,"Владимир Путин",438133358
836244138496520192,3534731776,svenmikser,"Sven Mikser",233515767
835064621434306561,3534731776,IMFNews,IMF,25098482
834009976754544642,3534731776,AndrianCandu,"Andrian Candu",2269174531
834009976754544642,3534731776,filip_pavel,"Pavel Filip",542773154
833633802354307074,3534731776,RT_Erdogan,"Recep Tayyip Erdoğan",68034431
831195488498106372,3534731776,Steinmeier_F_W,"Frank-W. Steinmeier",2834303021
831144652229197829,3534731776,Ilyumzhinov,"Кирсан Илюмжинов",882056742
831140391697186816,3534731776,MedvedevRussia,"Дмитрий Медведев",153812887
830113013667659776,3534731776,Ilyumzhinov,"Кирсан Илюмжинов",882056742
829957406771785728,3534731776,Ilyumzhinov,"Кирсан Илюмжинов",882056742
829085426904358914,3534731776,EP_President,"EP President Tajani",818837224003289088
829085426904358914,3534731776,dodon_igor,"Dodon Igor",3534731776
829085426904358914,3534731776,Europarl_EN,"European Parliament",36329597
828945443765772288,3534731776,FedericaMog,"Federica Mogherini",460163041
828942273295503360,3534731776,EC_AVService,"EC AV Services",56392389
828942273295503360,3534731776,FedericaMog,"Federica Mogherini",460163041
828942273295503360,3534731776,dodon_igor,"Dodon Igor",3534731776
828918800800219136,3534731776,eucopresident,"Donald Tusk",196994616
827827257058197504,3534731776,nasons1,"Сергей Насонов",1492330934
827821458751647744,3534731776,sebastiankurz,"Sebastian Kurz",46623193
827821458751647744,3534731776,OSCE,OSCE,20226248
827821458751647744,3534731776,dodon_igor,"Dodon Igor",3534731776
827817213285523456,3534731776,sebastiankurz,"Sebastian Kurz",46623193
825382049129316352,3534731776,Ilyumzhinov,"Кирсан Илюмжинов",882056742
825318572402552833,3534731776,Ilyumzhinov,"Кирсан Илюмжинов",882056742
825316953099218945,3534731776,Ilyumzhinov,"Кирсан Илюмжинов",882056742
823841920568934400,3534731776,PirkkaTapiola,"Pirkka Tapiola",844093010
822412515065925632,3534731776,realDonaldTrump,"Donald J. Trump",25073877
821692624134434818,3534731776,PutinRF,"Владимир Путин",438133358
821651124008718337,3534731776,Ilyumzhinov,"Кирсан Илюмжинов",882056742
821651124008718337,3534731776,anatolykarpov,"Anatoly Karpov",95408057
821391463263195136,3534731776,PutinRF,"Владимир Путин",438133358
864108885354975234,542773154,EPhilippe_LH,"Edouard Philippe",1110890216
864108885354975234,542773154,Matignon,Matignon,621874680
847861647649775616,542773154,Reuters,"Reuters Top News",1652541
847820471882182657,542773154,MDmissionEU,"MD Mission to EU",743864532032954369
847820471882182657,542773154,V_Andriukaitis,"Vytenis Andriukaitis",575269517
847820471882182657,542773154,filip_pavel,"Pavel Filip",542773154
847820427489677312,542773154,MDmissionEU,"MD Mission to EU",743864532032954369
847820427489677312,542773154,CorinaCretuEU,"Corina Creţu",1586266080
847820427489677312,542773154,filip_pavel,"Pavel Filip",542773154
847820427489677312,542773154,Diplomacy_RM,"MFA Moldova 🇲🇩",875062916
847820019941740544,542773154,MalmstromEU,"Cecilia Malmström",460966881
847820019941740544,542773154,filip_pavel,"Pavel Filip",542773154
847566141841178624,542773154,ChambreLux,"Chambre des Députés",1070613488
847566141841178624,542773154,Mars_Bartolomeo,"Mars Di Bartolomeo",822006387744145408
847566141841178624,542773154,filip_pavel,"Pavel Filip",542773154
846971998379151360,542773154,EURACTIV,EURACTIV,14808226
846336532160155648,542773154,EURACTIV,EURACTIV,14808226
840022788039663616,542773154,ReutersUK,"Reuters UK",17038090
839832397680164864,542773154,ABC,"ABC News",28785486
831774079061524481,542773154,AndreiGalbur,"Andrei Galbur 🇲🇩",740246550048280576
828366920726478849,542773154,sebastiankurz,"Sebastian Kurz",46623193
828366920726478849,542773154,filip_pavel,"Pavel Filip",542773154
828366920726478849,542773154,OSCE,OSCE,20226248
821646214798184448,542773154,AP,"The Associated Press",51241574
821646214798184448,542773154,nytimes,"The New York Times",807095
803733032343584769,542773154,POLITICOEurope,"POLITICO Europe",2969760609
803723565526716416,542773154,EP_President,"EP President Tajani",818837224003289088
803723565526716416,542773154,filip_pavel,"Pavel Filip",542773154
803723318473801728,542773154,NATOpress,"Oana Lungescu",124418093
803723318473801728,542773154,jensstoltenberg,"Jens Stoltenberg",20796069
803723318473801728,542773154,filip_pavel,"Pavel Filip",542773154
803588194214219776,542773154,europarlAV,"EP Audiovisual",570018183
803588194214219776,542773154,EP_President,"EP President Tajani",818837224003289088
803588194214219776,542773154,filip_pavel,"Pavel Filip",542773154
803393352947421185,542773154,NATOpress,"Oana Lungescu",124418093
803393352947421185,542773154,jensstoltenberg,"Jens Stoltenberg",20796069
803393352947421185,542773154,filip_pavel,"Pavel Filip",542773154
803393116728336386,542773154,Mina_Andreeva,"Mina Andreeva",183213553
803393116728336386,542773154,JunckerEU,"Jean-Claude Juncker",169426475
803393116728336386,542773154,filip_pavel,"Pavel Filip",542773154
803393073254400000,542773154,eu_near,"EU NEAR",280976134
803393073254400000,542773154,JHahnEU,"Johannes Hahn",1011129121
803393073254400000,542773154,filip_pavel,"Pavel Filip",542773154
803392865128869888,542773154,eu_eeas,"EU External Action",80803819
803392865128869888,542773154,FedericaMog,"Federica Mogherini",460163041
803392865128869888,542773154,filip_pavel,"Pavel Filip",542773154
803392767590273024,542773154,eu_eeas,"EU External Action",80803819
803392767590273024,542773154,FedericaMog,"Federica Mogherini",460163041
803392767590273024,542773154,filip_pavel,"Pavel Filip",542773154
780337562518949888,542773154,JHahnEU,"Johannes Hahn",1011129121
780337562518949888,542773154,filip_pavel,"Pavel Filip",542773154
780337531900559360,542773154,JHahnEU,"Johannes Hahn",1011129121
780337531900559360,542773154,filip_pavel,"Pavel Filip",542773154
780337508617859072,542773154,JHahnEU,"Johannes Hahn",1011129121
780337508617859072,542773154,filip_pavel,"Pavel Filip",542773154
779377983551336449,542773154,eu_near,"EU NEAR",280976134
779377983551336449,542773154,JHahnEU,"Johannes Hahn",1011129121
779206042144104448,542773154,LuxembourgUN,"Luxembourg ONU",2314915915
779206042144104448,542773154,Xavier_Bettel,"Xavier Bettel",173929268
779206042144104448,542773154,filip_pavel,"Pavel Filip",542773154
779205844181409792,542773154,UNDPMoldova,"UNDP in Moldova 🇲🇩",557676145
779205844181409792,542773154,HelenClarkUNDP,"Helen Clark",854763921298817030
779205520121073665,542773154,eucopresident,"Donald Tusk",196994616
779205520121073665,542773154,filip_pavel,"Pavel Filip",542773154
779205315887857664,542773154,stengel,"Rick Stengel",807357676300730368
779205315887857664,542773154,filip_pavel,"Pavel Filip",542773154
779077054172164096,542773154,sebastiankurz,"Sebastian Kurz",46623193
779077054172164096,542773154,OSCE,OSCE,20226248
778920122069245952,542773154,UNMoldova,"UN in Moldova 🇲🇩",3412003041
778920122069245952,542773154,UN,"United Nations",14159148
778633595644682240,542773154,FedericaMog,"Federica Mogherini",460163041
778627962593746944,542773154,KvirikashviliGi,"Giorgi Kvirikashvili",4705261516
778627962593746944,542773154,filip_pavel,"Pavel Filip",542773154
778627937209810944,542773154,Rigas_pils,"Valsts prezidents",163823223
778627937209810944,542773154,filip_pavel,"Pavel Filip",542773154
778627862131793920,542773154,PrebenEUspox,"Preben Aamann",2872161425
778627862131793920,542773154,eucopresident,"Donald Tusk",196994616
778627862131793920,542773154,HaiderAlAbadi,"Haider Al-Abadi",80817491
778627862131793920,542773154,filip_pavel,"Pavel Filip",542773154
777071546368159744,542773154,AtlanticCouncil,AtlanticCouncil,18267548
777071546368159744,542773154,AshishSen,"Ashish Sen",21877430
777071546368159744,542773154,filip_pavel,"Pavel Filip",542773154
775755468547432448,542773154,filip_pavel,"Pavel Filip",542773154
768412513486704640,542773154,CiolosDacian,"Dacian Cioloş",4171877789
759019013871538177,542773154,UNMoldova,"UN in Moldova 🇲🇩",3412003041
759019013871538177,542773154,UN,"United Nations",14159148
759019013871538177,542773154,GuvernulRMD,"Guvernul R. Moldova",2734569528
758219514135838720,542773154,technology,"Bloomberg Technology",21272440
758024723703930884,542773154,GermanyDiplo,GermanForeignOffice,453030125
758024668691456000,542773154,GermanyDiplo,GermanForeignOffice,453030125
758024668691456000,542773154,filip_pavel,"Pavel Filip",542773154
758013404510650369,542773154,IMFNews,IMF,25098482
744908202609872896,542773154,harlemdesir,"Harlem Désir",24732180
736200931797291008,542773154,MichaelleJeanF,"Michaëlle Jean",78319491
736200931797291008,542773154,filip_pavel,"Pavel Filip",542773154
728262734337458176,542773154,JHahnEU,"Johannes Hahn",1011129121
725647934612713472,542773154,AP,"The Associated Press",51241574
722783176343420929,542773154,GuvernulRMD,"Guvernul R. Moldova",2734569528
188741717669838849,542773154,MedvedevRussia,"Дмитрий Медведев",153812887
865077222524108804,238480712,tuvshintugst,Б.ТҮВШИНТӨГС,843687955
865077222524108804,238480712,elbegdorj,"Цахиагийн ЭЛБЭГДОРЖ",238480712
865060474957594624,238480712,TheEconomist,"The Economist",5988062
863201965899096064,238480712,NARANJIGUUR,Narankhuu.B,493144882
863197876905623552,238480712,munkhbld,"Есзүйг эрхэмлэгч",301290850
862910460298907648,238480712,batmagnaib,"Өнжүүл Б.Батмагнай",2334777084
862894315734839297,238480712,Batmunkh_mn,"Batmunkh.G 🇲🇳",31060093
862894315734839297,238480712,elbegdorj,"Цахиагийн ЭЛБЭГДОРЖ",238480712
862561296281030657,238480712,ochirjav,"Ochirjav Ochir",371908365
862561296281030657,238480712,Diplomat_APAC,"The Diplomat",39922594
862560540685516801,238480712,archeoologch,D.Erdenebaatar,2262946092
862560405226274816,238480712,Limportant_fr,L'important,1271852322
862560405226274816,238480712,bbcmtd,"BBC Midlands Today",17633923
862552859266531329,238480712,ochirjav,"Ochirjav Ochir",371908365
862501681845551105,238480712,batzorig2012,"🇲🇳МОНГОЛ ЯЛНА🇲🇳",299094578
862501681845551105,238480712,elbegdorj,"Цахиагийн ЭЛБЭГДОРЖ",238480712
862500777595551745,238480712,OyunchimegAyur,"Аюурын Оюунчимэг",333498831
862500777595551745,238480712,altancom7969,Altangerel,1377095641
862500777595551745,238480712,elbegdorj,"Цахиагийн ЭЛБЭГДОРЖ",238480712
862500777595551745,238480712,uki_0122,"Uki Hera 🇲🇳",2985700141
862489224464842752,238480712,scienmag,Science,2782211491
861933617550729216,238480712,ganzorigv,"Ganzorig Vanchig",50320865
861881797046542336,238480712,master1152011,"Яковлева Наталья",2725633999
861872815506546688,238480712,archeoologch,D.Erdenebaatar,2262946092
861811744099803136,238480712,Battulg1,Баттулга,741150963113824257
861811744099803136,238480712,elbegdorj,"Цахиагийн ЭЛБЭГДОРЖ",238480712
861787271657279488,238480712,unmongolia,"UN Mongolia",1282524336
861787271657279488,238480712,beatetrankmann,"Beate Trankmann",1338186037
861786990668152833,238480712,FreeThe5KH,FreeThe5KH,761113287547195394
861781592049463298,238480712,Twiplomacy,"Twiplomacy 🌐",590152667
861781592049463298,238480712,B_M,Burson-Marsteller,19593640
858245172538114049,238480712,Sonomdagva_ch,Ч.Сономдагва,281860333
852397567409135617,238480712,Tsenddoo1,Цэнддоо,533003717
851761732846444544,238480712,antonioguterres,"António Guterres",811229675758505984
851714518866513920,238480712,khulan999,"Утаагүй ирээдүй",3262893794
851714518866513920,238480712,elbegdorj,"Цахиагийн ЭЛБЭГДОРЖ",238480712
849162742363586560,238480712,CoolestLifeHack,"Millionaire Mindset",2655830472
847406890220830721,238480712,selfamused,Words,1703499732
846164474918715392,238480712,ganaatl,"Гантулга GPS.mn",50585616
845103004495753216,238480712,UN_Naomi,"Naomi Kitahara",908528916
845103004495753216,238480712,elbegdorj,"Цахиагийн ЭЛБЭГДОРЖ",238480712
844903847541665793,238480712,gc_mandy,Mandy,964351195
844888350007820288,238480712,oogii04,"Аз үргэлж л гийдэг",699157237395161088
844877522839846912,238480712,Brilliant_Ads,"Brilliant Ads",564686965
844876627280445442,238480712,altantsatsralt,Алтанцацралт,3020588617
844876017944604673,238480712,ATugsyertunts,"Angeal Kh",1044283260
844875241344057344,238480712,tsbat_IT,Ts.Bat-Erdene🙏🇲🇳,404142291
844755976456593409,238480712,JeanTodt,"Jean Todt",4852859639
844504015710806016,238480712,m_dalaikhuu,Dalai,4712357113
844191820850503680,238480712,ToogooGovi,"Тоогоо Говь",592768525
844018817860743169,238480712,Khishigtogtokh9,Ц.Хишигтогтох,1010476868
843667829962432512,238480712,narmandakh_e,Нармандах,2299028154
843033695992782848,238480712,B_Amgalanbaatar,"УТААГ ХАМТДАА ШИЙДЬЕ",385189293
843033695992782848,238480712,elbegdorj,"Цахиагийн ЭЛБЭГДОРЖ",238480712
841142867535974400,238480712,batzayased,Батзаяа,715263092
841142867535974400,238480712,TsolmonDashzevg,"Дашзэвэгийн Цолмон",1081682533
841142867535974400,238480712,elbegdorj,"Цахиагийн ЭЛБЭГДОРЖ",238480712
840909055098986496,238480712,batzayased,Батзаяа,715263092
840909055098986496,238480712,elbegdorj,"Цахиагийн ЭЛБЭГДОРЖ",238480712
840530073618796544,238480712,wef,"World Economic Forum",5120691
839340074978291713,238480712,antonioguterres,"António Guterres",811229675758505984
839338228104601600,238480712,AnnMAltmanPhD,AnnMAltmanPhD,5391962
839338228104601600,238480712,ncousyn,"Nick Cousyn",228788108
839338228104601600,238480712,CoverMongolia,"Cover Mongolia",483486676
839338228104601600,238480712,elbegdorj,"Цахиагийн ЭЛБЭГДОРЖ",238480712
839338228104601600,238480712,oyunlt,"Oyungerel Цэдэвдамба",47863038
839338039939780608,238480712,khulan999,"Утаагүй ирээдүй",3262893794
839338039939780608,238480712,elbegdorj,"Цахиагийн ЭЛБЭГДОРЖ",238480712
838394499558617088,238480712,cardiffsinger,"BBC Cardiff Singer",163475634
836398420399030272,238480712,Jaahandulmaa,"Natsag Dulamsuren",797750557528076288
836395229326397440,238480712,GMunkhjargal,Munkhjargal,747190297
836395229326397440,238480712,oyunlt,"Oyungerel Цэдэвдамба",47863038
836395229326397440,238480712,elbegdorj,"Цахиагийн ЭЛБЭГДОРЖ",238480712
836202957234286592,238480712,oyunlt,"Oyungerel Цэдэвдамба",47863038
836202957234286592,238480712,elbegdorj,"Цахиагийн ЭЛБЭГДОРЖ",238480712
836130555322195969,238480712,Sodgerel_U,"Хуучин хүү",78841118
836001303440457728,238480712,tsogtbaatarDT,"Дашнамжил Цогтбаатар",367832278
836001303440457728,238480712,Tanhai_Emee,"Танхай эмээ",773761688
836001303440457728,238480712,KhasbaatarS,S.Khasbaatar,2726487007
836001303440457728,238480712,elbegdorj,"Цахиагийн ЭЛБЭГДОРЖ",238480712
835830506595868672,238480712,odbayarod,"Одончимэдийн Одбаяр",282073877
835830506595868672,238480712,elbegdorj,"Цахиагийн ЭЛБЭГДОРЖ",238480712
835722074052186112,238480712,Baagii41,"Team MGL",323176752
835709644173529088,238480712,erdene4001,"Татум 😎",4746210614
835481846125215745,238480712,baikap,"Baika Puntsag",22924662
835481846125215745,238480712,RexTilllerson,"Rex Tilllerson",4100816836
835481846125215745,238480712,POTUS,"President Trump",822215679726100480
835481846125215745,238480712,elbegdorj,"Цахиагийн ЭЛБЭГДОРЖ",238480712
835136578926202880,238480712,enkhbat,"Enkhbat Dangaasuren",19483191
835034469912338432,238480712,B_Amgalanbaatar,"УТААГ ХАМТДАА ШИЙДЬЕ",385189293
835034469912338432,238480712,elbegdorj,"Цахиагийн ЭЛБЭГДОРЖ",238480712
834743047439085569,238480712,Bayaraa_SY,"Bayaraa Yadamsuren",514762608
833172761975484416,238480712,OyunerdeneMN,Мэтгэлцүүлье!!!,280958095
832471400031989760,238480712,baabar,Баабар,39998427
830303762883284992,238480712,tsbat_IT,Ts.Bat-Erdene🙏🇲🇳,404142291
828937352303112192,238480712,LkhagvaErdeneB,"Б. Лхагва-Эрдэнэ",892666698
824979403452985345,238480712,wef,"World Economic Forum",5120691
824284779738644480,238480712,baikap,"Baika Puntsag",22924662
824284441413464065,238480712,SJJargalsaikhan,Jargalsaikhan,1662486636
824282864678146048,238480712,Urantogtokh,Urantogtokh,543169879
824281130341761025,238480712,CGTNOfficial,CGTN,1115874631
824275820780736512,238480712,Baagii41,"Team MGL",323176752
823847251965571072,238480712,altanalim,"Aлтан. Алим",61459949
819895446185201665,238480712,wef,"World Economic Forum",5120691
819508745872912386,238480712,Tsa_tsaa,Tsatsral,91315901
819418027435270144,238480712,Mona_Tb,Мөнхнаран,139423661
819149147450183680,238480712,BorooZanaa,"Баяжуулагч ЗАНАА",1619085822
813351750539231233,238480712,BiligB,Б.Билэгсайхан,281370194
810666718553063429,238480712,MWMongolia,"Bayartsetseg A.",633251148
808647534558093316,238480712,UN,"United Nations",14159148
808641912005541888,238480712,mk_jsq,"Мууртай Нэгэн 😼",748340903513726976
808573369096384512,238480712,JohnFusco12,"John Fusco",2222376990
808566437883195392,238480712,Lkhagva,Journalician,16777778
807409598160175104,238480712,Tseka_,Tseka,4301694312
807404998258671616,238480712,Ronald_vanLoon,"Ronald van Loon",555031989
807404336825282560,238480712,munh_amidral,А.Нандинбилэг,1666715407
806089693448179712,238480712,panduyaa,Л.Мөнхтуяа,2288996354
806048250071351296,238480712,Hurlee2,Хүрлээ.Д,508501761
805641658003922945,238480712,enkhbat,"Enkhbat Dangaasuren",19483191
805640978744778752,238480712,wef,"World Economic Forum",5120691
805622925097201664,238480712,bonnie_altai,"Боннын Т.Алтангэрэл",845434856
805615923889508352,238480712,Khaan_mn,"Өвөрхангайн ГАНБАТ",940478604
805615882814689284,238480712,odbayare,"Odbayar Enkhee",246918082
804645254330597376,238480712,lchinbat,Л.Чинбат,825165006
804643004870840320,238480712,enqush,8.8.4.4,34239470
804642415655022596,238480712,ganchimeg6163,"Б.Ганчимэг сэтгүүлч",1559460626
804563940747247616,238480712,archeoologch,D.Erdenebaatar,2262946092
803867589013159936,238480712,hulancka,"Khulan Davaadorj",432122891
801978992878239744,238480712,nn_nandia,"🌸 Nandia's Twt🐰 🌸",3295801538
801737357628030976,238480712,tseren_s,С.Цэрэн,2818504862
801736875090145280,238480712,Batka_,БАТКА,155603437
801735908944809984,238480712,enkhboldz,"Zandaakhuu Enkhbold",30664613
801686108610260992,238480712,PopSci,"Popular Science",19722699
801685363085361152,238480712,inhabitat,inhabitat,14150661
800973417570648064,238480712,tuvshintugst,Б.ТҮВШИНТӨГС,843687955
800900720362811393,238480712,iaam,"Teen Network",87499775
800853093130739712,238480712,gbdulguun,"Ганбямба Дөлгөөн",574494390
799539018522361856,238480712,HakuhoSho69,"白鵬 翔 M.Davaajargal",3768009979
799469041140121600,238480712,art_radnaa,"Ч. Раднаа",456334047
796718431949246465,238480712,IG_3333,"ЦЭРЭГ  ШВЕЙК",888557132
796586164140593153,238480712,UN,"United Nations",14159148
796586164140593153,238480712,UNHumanRights,"UN Human Rights",69231187
796585947869679617,238480712,FAOnews,"FAO Newsroom",19649135
796585615810818048,238480712,UN,"United Nations",14159148
796584102438858752,238480712,enkhbat,"Enkhbat Dangaasuren",19483191
796343543258349568,238480712,realDonaldTrump,"Donald J. Trump",25073877
796314243595378688,238480712,Asashoryu,"Asashoryu 第68代横綱朝青龍",388784593
795600864442339328,238480712,mmagency_mnb,"MNB Монголын Мэдээ",3062698344
792599204019306496,238480712,ValaAfshar,"Vala Afshar",259725229
792585615195856896,238480712,TsogtgerelB,TsogtgerelB,205605464
790524738409861120,238480712,SJJargalsaikhan,Jargalsaikhan,1662486636
790479682416148480,238480712,SJJargalsaikhan,Jargalsaikhan,1662486636
788637463921233920,238480712,zorigt8,Sociology,189075065
785700672389775360,238480712,Eenkhbold7011,"НийслэлийнШИЛЭН ДАНС",737503883287662592
785700672389775360,238480712,mongolhumvvn,"Маагий Энхмандах",599234885
785700672389775360,238480712,Enkhbataa,"Иргэн Ж.ЭНХБАТ...",240208721
785700672389775360,238480712,elbegdorj,"Цахиагийн ЭЛБЭГДОРЖ",238480712
785409006625955840,238480712,batengineer,БАТЫЙ,1856287884
785408851822546944,238480712,Tomah888888,Х.Aлeксандр.,1492588568
784596212620075008,238480712,JeffDSachs,"Jeffrey D. Sachs",116763916
784578097345691649,238480712,enkhbat,"Enkhbat Dangaasuren",19483191
784265149704134656,238480712,khongorzulb,"БатИрээдүй Хонгорзул",226379854
784265149704134656,238480712,elbegdorj,"Цахиагийн ЭЛБЭГДОРЖ",238480712
783644282561310720,238480712,camanpour,"Christiane Amanpour",69181624
783111222908424192,238480712,lawrencewr,"Lawrence W. Reed",84123355
781723930243596292,238480712,usembmongolia,"U.S.Embassy in UB",352911563
781723930243596292,238480712,elbegdorj,"Цахиагийн ЭЛБЭГДОРЖ",238480712
780936465790357504,238480712,EnRouteMrktng,"En Route",4655385983
780936465790357504,238480712,PhillyMayor,"Jim Kenney",4515563482
780936465790357504,238480712,GovernorTomWolf,"Governor Tom Wolf",2978837542
780936465790357504,238480712,elbegdorj,"Цахиагийн ЭЛБЭГДОРЖ",238480712
780936407892099074,238480712,HowardJShatz,"Howard J. Shatz",2964262283
780936407892099074,238480712,PhilaOrchestra,"Phila Orchestra",16329293
780936407892099074,238480712,elbegdorj,"Цахиагийн ЭЛБЭГДОРЖ",238480712
780936407892099074,238480712,CBSPhilly,"CBS Philly",16083576
780935740876214273,238480712,perryworldhouse,"Perry World House",2930711543
780935740876214273,238480712,elbegdorj,"Цахиагийн ЭЛБЭГДОРЖ",238480712
780935493550616576,238480712,PhilaOrchestra,"Phila Orchestra",16329293
780935493550616576,238480712,elbegdorj,"Цахиагийн ЭЛБЭГДОРЖ",238480712
780935493550616576,238480712,KimmelCenter,"Kimmel Center",29813903
780935493550616576,238480712,OrchLeague,"League of Amer Orchs",65039072
780935493550616576,238480712,USAsiaPacific,"EAP Bureau",2964865881
780935493550616576,238480712,StateDept,"Department of State",9624742
780935279540523008,238480712,B_Amgalanbaatar,"УТААГ ХАМТДАА ШИЙДЬЕ",385189293
865124791182925824,309032583,WorldBank,"World Bank",27860681
865109042875727872,309032583,WorldBank,"World Bank",27860681
865103615945568256,309032583,ReSPA_EU,ReSPA,856498304
865103615945568256,309032583,ReSPA_EU,ReSPA,856498304
863051548968054784,309032583,2BS_FORUM,"2BS FORUM",1130607307
863051548968054784,309032583,StateDept,"Department of State",9624742
863028586349039619,309032583,2BS_FORUM,"2BS FORUM",1130607307
863027458836189184,309032583,2BS_FORUM,"2BS FORUM",1130607307
862975630115319808,309032583,2BS_FORUM,"2BS FORUM",1130607307
862975630115319808,309032583,NATO,NATO,83795099
862951271715790848,309032583,USEmbassyMNE,"US Embassy Podgorica",2291219215
862951271715790848,309032583,2BS_FORUM,"2BS FORUM",1130607307
862951271715790848,309032583,MeGovernment,"Govt. of Montenegro",309032583
862951218007728128,309032583,2BS_FORUM,"2BS FORUM",1130607307
862951218007728128,309032583,NATO,NATO,83795099
862951218007728128,309032583,MeGovernment,"Govt. of Montenegro",309032583
862528291089129476,309032583,StateDept,"Department of State",9624742
862528291089129476,309032583,StateDept,"Department of State",9624742
862294427745779712,309032583,MevlutCavusoglu,"Mevlüt Çavuşoğlu",109226167
862283752822767616,309032583,MevlutCavusoglu,"Mevlüt Çavuşoğlu",109226167
862207694513549312,309032583,MevlutCavusoglu,"Mevlüt Çavuşoğlu",109226167
861953683617173504,309032583,EU_Commission,"European Commission",157981564
861953683617173504,309032583,JunckerEU,"Jean-Claude Juncker",169426475
861658478892417025,309032583,StateDept,"Department of State",9624742
861576973235171328,309032583,EmmanuelMacron,"Emmanuel Macron",1976143068
859871401997717504,309032583,GermanyinUSA,"German Embassy",252592692
859871401997717504,309032583,StateDept,"Department of State",9624742
857289773593100288,309032583,carteron_jpc,"Jean-Paul Carteron",803181433372246016
857289773593100288,309032583,MeGovernment,"Govt. of Montenegro",309032583
856847938072580104,309032583,BelgiumMFA,"Belgium MFA 🇧🇪",380824639
856847938072580104,309032583,dreynders,"didier reynders",37281164
855130191697412099,309032583,mfa_russia,"MFA Russia 🇷🇺",255471924
855050889110982656,309032583,sebastiankurz,"Sebastian Kurz",46623193
852176156203900928,309032583,EUAmbME,"Aivo Orav 🇪🇺",2397685988
852175503096238082,309032583,EUAmbME,"Aivo Orav 🇪🇺",2397685988
852174864203034624,309032583,EUAmbME,"Aivo Orav 🇪🇺",2397685988
852174864203034624,309032583,EU_Commission,"European Commission",157981564
852174439181676545,309032583,realDonaldTrump,"Donald J. Trump",25073877
852157812851580928,309032583,SenJohnMcCain,"John McCain",19394188
852157812851580928,309032583,realDonaldTrump,"Donald J. Trump",25073877
852154307432546304,309032583,SenJohnMcCain,"John McCain",19394188
851838759926726657,309032583,realDonaldTrump,"Donald J. Trump",25073877
851040232011116544,309032583,SwedishPM,SwedishPM,747426555417198592
850663727280136192,309032583,Portnovi,"Портнов илья ",1241620009
850663727280136192,309032583,AzmontMne,"Azmont Investments",3402534383
849681883843702784,309032583,FIFAcom,FIFA.com,140070953
849585848119066624,309032583,Univerzitet_CG,"Univerzitet CG",772780464734105601
849186425224523778,309032583,MedvedevRussiaE,"Dmitry Medvedev",153810519
848870518728122369,309032583,avucic,"Александар Вучић",356450858
848870076786905090,309032583,ediramaal,"Edi Rama",273410176
848869534660472832,309032583,ediramaal,"Edi Rama",273410176
848826760841973761,309032583,ediramaal,"Edi Rama",273410176
848826760841973761,309032583,AlEmbassyMNE,"Albania in MNE",2689618723
848826760841973761,309032583,endrifuga,"Endri Fuga",35278703
848826760841973761,309032583,KeisiSeferi,"Keisi Seferi",416227664
847027930588942336,309032583,SenJohnMcCain,"John McCain",19394188
847024010076585984,309032583,USEmbassyMNE,"US Embassy Podgorica",2291219215
847023339105406977,309032583,MiroslavLajcak,"Miroslav Lajčák",1357130180
847022384527937536,309032583,USNATO,"US Mission to NATO",472830024
846779498989322240,309032583,UKinMontenegro,"UK in Montenegro",1264124468
846779255098916864,309032583,UKinMontenegro,"UK in Montenegro",1264124468
845595838906798080,309032583,aapejovic,"Aleksandar A Pejović",809326902825668609
845595810993770496,309032583,aapejovic,"Aleksandar A Pejović",809326902825668609
845595810993770496,309032583,ME4EUEU4ME,ME4EU,869922170
845595810993770496,309032583,MeGovernment,"Govt. of Montenegro",309032583
845595251867836416,309032583,EU_Commission,"European Commission",157981564
845380111599833088,309032583,UKinMontenegro,"UK in Montenegro",1264124468
845380111599833088,309032583,MeGovernment,"Govt. of Montenegro",309032583
844833612801310724,309032583,tsipras_eu,"Alexis Tsipras",2292454922
844827712908775426,309032583,EUAmbME,"Aivo Orav 🇪🇺",2397685988
844827703287046145,309032583,EUAmbME,"Aivo Orav 🇪🇺",2397685988
844827664393256960,309032583,EUAmbME,"Aivo Orav 🇪🇺",2397685988
844545279672160257,309032583,EUAmbME,"Aivo Orav 🇪🇺",2397685988
844515096089055233,309032583,ACFutureEurope,"Future Europe",4872685720
844515096089055233,309032583,AlbanianMFA,"Albanian MFA 🇦🇱",143440559
844515096089055233,309032583,MVEP_hr,MVEP,791606834
844515096089055233,309032583,MeGovernment,"Govt. of Montenegro",309032583
844188007552966656,309032583,UKinMontenegro,"UK in Montenegro",1264124468
844188007552966656,309032583,defence_mne,"Defence MNE",704224716626780160
844188007552966656,309032583,DefenceHQ,"Ministry of Defence",16133530
844158777838440448,309032583,defence_mne,"Defence MNE",704224716626780160
844158777838440448,309032583,MimiKodheli,"Mimi Kodheli",2963806347
